Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2020/06/25,04:45 AM,22.11,17.22,73.0,SW,1.61,16.09,1005.76,0.0,0.0,NA,2.0
2020/06/25,05:00 AM,21.94,16.67,73.0,SW,11.26,12.87,1006.1,0.0,0.0,NA,2.0
2020/06/25,05:15 AM,21.33,17.22,77.0,SW,1.61,11.26,1006.43,0.25,0.25,NA,2.0
2020/06/25,05:30 AM,20.17,16.67,80.0,South,6.44,12.87,1006.77,0.25,0.25,NA,2.0
2020/06/25,05:45 AM,20.33,16.67,79.0,SW,6.44,12.87,1007.11,0.25,0.25,NA,2.0
2020/06/25,06:00 AM,20.39,16.11,77.0,WNW,4.83,19.31,1007.45,0.25,0.25,NA,2.0
2020/06/25,06:15 AM,20.22,16.11,77.0,WSW,11.26,16.09,1008.13,0.0,0.25,NA,2.0
2020/06/25,06:30 AM,19.94,15.56,77.0,West,6.44,16.09,1008.47,0.0,0.25,NA,2.0
2020/06/25,06:45 AM,19.72,15.56,78.0,SSW,4.83,17.7,1008.81,0.0,0.25,NA,2.0
2020/06/25,07:00 AM,19.5,15.56,79.0,SW,4.83,11.26,1009.14,0.0,0.25,NA,2.0
2020/06/25,07:15 AM,19.44,15.56,79.0,South,11.26,12.87,1009.48,0.0,0.25,NA,2.0
2020/06/25,07:30 AM,19.39,16.11,80.0,,1.61,11.26,1010.16,0.0,0.25,NA,2.0
2020/06/25,08:00 AM,19.33,15.56,80.0,SW,6.44,12.87,1011.18,0.0,0.25,NA,2.0
2020/06/25,08:15 AM,19.17,16.11,81.0,SSW,9.65,24.13,1011.51,0.0,0.25,NA,2.0
2020/06/25,08:30 AM,18.94,16.11,82.0,South,4.83,17.7,1012.19,0.0,0.25,NA,2.0
2020/06/25,08:45 AM,18.83,15.56,82.0,SE,12.87,20.92,1012.53,0.0,0.25,NA,2.0
2020/06/25,09:00 AM,18.22,15.56,83.0,South,3.22,20.92,1013.21,0.0,0.25,NA,2.0
2020/06/25,09:15 AM,17.94,15.0,83.0,SW,11.26,19.31,1013.55,0.0,0.25,NA,2.0
2020/06/25,09:30 AM,17.39,15.0,85.0,SSW,8.04,24.13,1014.22,0.0,0.25,NA,2.0
2020/06/25,09:45 AM,16.72,14.44,86.0,SSW,6.44,20.92,1014.56,0.0,0.25,NA,2.0
2020/06/25,10:00 AM,16.39,14.44,88.0,WSW,0.0,14.48,1014.9,0.0,0.25,NA,2.0
2020/06/25,10:15 AM,16.5,14.44,86.0,SSW,6.44,14.48,1014.9,0.0,0.25,NA,2.0
2020/06/25,10:30 AM,17.0,14.44,84.0,SW,8.04,14.48,1015.24,0.0,0.25,NA,2.0
2020/06/25,10:45 AM,17.44,13.89,79.0,South,4.83,17.7,1015.24,0.0,0.25,NA,2.0
2020/06/25,11:00 AM,17.22,13.33,79.0,South,6.44,20.92,1015.58,0.0,0.25,NA,2.0
2020/06/25,11:15 AM,16.44,13.33,82.0,WSW,8.04,24.13,1015.92,0.0,0.25,NA,2.0
2020/06/25,11:30 AM,16.22,13.33,82.0,SSW,6.44,17.7,1016.26,0.0,0.25,NA,2.0
2020/06/25,11:45 AM,16.56,12.78,77.0,SSW,16.09,24.13,1016.26,0.0,0.25,NA,2.0
2020/06/25,12:00 PM,16.61,12.22,75.0,South,4.83,24.13,1016.59,0.0,0.25,NA,2.0
2020/06/25,12:15 PM,16.72,11.67,73.0,SW,6.44,27.35,1016.59,0.0,0.25,NA,2.0
2020/06/25,12:30 PM,16.78,11.67,73.0,SW,20.92,20.92,1016.93,0.0,0.25,NA,2.0
2020/06/25,12:45 PM,16.72,11.67,73.0,SSW,6.44,27.35,1016.93,0.0,0.25,NA,2.0
2020/06/25,01:00 PM,16.94,12.22,73.0,SSW,3.22,17.7,1016.93,0.0,0.25,NA,2.0
2020/06/25,01:15 PM,17.17,12.22,72.0,WSW,8.04,14.48,1016.59,0.0,0.25,NA,2.0
2020/06/25,01:30 PM,17.39,12.22,71.0,SW,8.04,22.53,1016.59,0.0,0.25,NA,2.0
2020/06/25,01:45 PM,18.0,12.22,69.0,SW,8.04,20.92,1016.26,0.0,0.25,NA,2.0
2020/06/25,02:00 PM,18.11,12.22,68.0,WSW,4.83,14.48,1016.26,0.0,0.25,NA,2.0
2020/06/25,02:15 PM,17.83,11.67,68.0,SW,3.22,19.31,1015.92,0.0,0.25,NA,2.0
2020/06/25,02:30 PM,18.0,11.67,67.0,ESE,6.44,14.48,1015.92,0.0,0.25,NA,2.0
2020/06/25,02:45 PM,18.06,11.67,66.0,West,8.04,25.74,1015.92,0.0,0.25,NA,2.0
2020/06/25,03:00 PM,17.94,11.67,66.0,South,3.22,22.53,1016.26,0.0,0.25,NA,2.0
2020/06/25,03:15 PM,18.22,11.67,65.0,SSE,1.61,12.87,1016.26,0.0,0.25,NA,2.0
2020/06/25,03:30 PM,18.11,11.11,65.0,SSW,0.0,17.7,1016.26,0.0,0.25,NA,2.0
2020/06/25,03:45 PM,18.06,11.11,65.0,SSW,4.83,19.31,1016.26,0.0,0.25,NA,2.0
2020/06/25,04:00 PM,18.22,11.11,64.0,South,3.22,12.87,1015.92,0.0,0.25,NA,2.0
2020/06/25,04:15 PM,18.33,11.11,63.0,SE,4.83,14.48,1016.26,0.0,0.25,NA,2.0
2020/06/25,04:30 PM,18.44,11.11,62.0,SSW,4.83,24.13,1016.26,0.0,0.25,NA,2.0
2020/06/25,04:45 PM,18.67,11.11,62.0,SSW,3.22,11.26,1016.59,0.0,0.25,NA,2.0
2020/06/25,05:00 PM,19.0,11.11,60.0,SW,3.22,14.48,1016.59,0.0,0.25,NA,2.0
2020/06/25,05:15 PM,18.94,10.56,59.0,SW,4.83,17.7,1016.59,0.0,0.25,NA,2.0
2020/06/25,05:30 PM,18.89,10.56,59.0,SSE,8.04,16.09,1016.59,0.0,0.25,NA,2.0
2020/06/25,05:45 PM,18.78,10.56,59.0,SE,12.87,12.87,1016.93,0.0,0.25,NA,2.0
2020/06/25,06:00 PM,18.61,10.56,59.0,South,4.83,19.31,1017.27,0.0,0.25,NA,2.0
2020/06/25,06:15 PM,18.44,10.56,60.0,SSE,6.44,17.7,1017.27,0.0,0.25,NA,2.0
2020/06/25,06:30 PM,18.28,10.56,61.0,South,3.22,12.87,1017.61,0.0,0.25,NA,2.0
2020/06/25,06:45 PM,18.06,10.56,61.0,SSE,4.83,12.87,1017.61,0.0,0.25,NA,2.0
2020/06/25,07:00 PM,17.72,10.0,62.0,SSE,4.83,8.04,1017.61,0.0,0.25,NA,2.0
2020/06/25,07:15 PM,17.39,10.0,63.0,South,1.61,4.83,1017.61,0.0,0.25,NA,2.0
2020/06/25,07:30 PM,17.22,10.56,64.0,SSW,3.22,11.26,1017.95,0.0,0.25,NA,2.0
2020/06/25,07:45 PM,16.94,10.0,64.0,West,3.22,8.04,1017.95,0.0,0.25,NA,2.0
2020/06/25,08:00 PM,16.67,10.0,65.0,South,3.22,12.87,1018.29,0.0,0.25,NA,2.0
2020/06/25,08:15 PM,16.33,10.0,66.0,SSE,12.87,12.87,1018.29,0.0,0.25,NA,2.0
2020/06/25,08:30 PM,16.17,10.0,66.0,SSE,0.0,11.26,1018.63,0.0,0.25,NA,2.0
2020/06/25,08:45 PM,15.83,9.44,67.0,SSW,4.83,9.65,1018.63,0.0,0.25,NA,2.0
2020/06/25,09:00 PM,15.67,10.0,68.0,SSW,3.22,9.65,1018.96,0.0,0.25,NA,2.0
2020/06/25,09:15 PM,15.44,9.44,68.0,SW,3.22,9.65,1019.3,0.0,0.25,NA,2.0
2020/06/25,09:30 PM,15.33,9.44,69.0,SW,4.83,11.26,1019.64,0.0,0.25,NA,2.0
2020/06/25,09:45 PM,15.06,9.44,70.0,SSW,0.0,8.04,1019.64,0.0,0.25,NA,2.0
2020/06/25,10:00 PM,14.78,9.44,71.0,SE,4.83,9.65,1019.64,0.0,0.25,NA,2.0
2020/06/25,10:15 PM,14.78,9.44,71.0,East,0.0,8.04,1019.64,0.0,0.25,NA,2.0
2020/06/25,10:30 PM,14.72,9.44,72.0,SSE,0.0,9.65,1019.64,0.0,0.25,NA,2.0
2020/06/25,10:45 PM,14.61,9.44,72.0,SSE,0.0,6.44,1019.98,0.0,0.25,NA,2.0
2020/06/25,11:00 PM,14.5,9.44,73.0,SSE,0.0,3.22,1020.32,0.0,0.25,NA,2.0
2020/06/25,11:15 PM,14.28,9.44,74.0,WSW,0.0,8.04,1020.32,0.0,0.25,NA,2.0
2020/06/25,11:30 PM,14.5,10.0,75.0,South,3.22,12.87,1019.98,0.0,0.25,NA,2.0
2020/06/25,11:45 PM,14.72,10.56,75.0,SSW,1.61,11.26,1020.32,0.0,0.25,NA,2.0
2020/06/26,12:00 AM,14.72,10.56,75.0,SSE,0.0,6.44,1020.32,0.0,0.25,NA,2.0
2020/06/26,12:15 AM,14.5,10.56,76.0,SSE,0.0,8.04,1020.32,0.0,0.25,NA,2.0
2020/06/26,12:30 AM,14.28,10.56,77.0,SSE,3.22,8.04,1019.98,0.0,0.25,NA,2.0
2020/06/26,12:45 AM,14.17,10.0,77.0,SSE,0.0,6.44,1019.98,0.0,0.25,NA,2.0
2020/06/26,01:00 AM,14.0,10.0,78.0,SSW,1.61,3.22,1019.98,0.0,0.0,NA,2.0
2020/06/26,01:15 AM,14.0,10.0,78.0,SSW,3.22,12.87,1019.64,0.0,0.0,NA,2.0
2020/06/26,01:30 AM,14.11,10.56,78.0,ESE,4.83,12.87,1019.3,0.0,0.0,NA,2.0
2020/06/26,01:45 AM,14.17,10.0,77.0,SSW,3.22,12.87,1018.96,0.0,0.0,NA,2.0
2020/06/26,02:00 AM,14.17,10.0,77.0,SSW,3.22,14.48,1018.96,0.0,0.0,NA,2.0
2020/06/26,02:15 AM,14.17,10.0,77.0,SSE,8.04,22.53,1018.29,0.0,0.0,NA,2.0
2020/06/26,02:30 AM,14.0,10.0,77.0,SE,1.61,14.48,1018.29,0.0,0.0,NA,2.0
2020/06/26,02:45 AM,13.89,10.0,77.0,SE,3.22,12.87,1018.96,0.0,0.0,NA,2.0
2020/06/26,03:00 AM,13.94,10.0,77.0,SE,0.0,6.44,1018.96,0.0,0.0,NA,2.0
2020/06/26,03:15 AM,14.06,10.0,76.0,SE,4.83,12.87,1018.96,0.0,0.0,NA,2.0
2020/06/26,03:30 AM,14.11,10.0,76.0,SSE,0.0,11.26,1018.96,0.0,0.0,NA,2.0
2020/06/26,03:45 AM,14.11,10.0,76.0,SSE,1.61,8.04,1018.96,0.0,0.0,NA,2.0
2020/06/26,04:00 AM,14.11,10.0,76.0,SE,4.83,11.26,1018.29,0.0,0.0,NA,2.0
2020/06/26,04:15 AM,14.11,10.0,76.0,South,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/06/26,04:30 AM,14.11,10.0,76.0,SE,0.0,8.04,1018.96,0.0,0.0,NA,2.0
2020/06/26,04:45 AM,14.06,10.0,77.0,SE,3.22,6.44,1018.96,0.0,0.0,NA,2.0
2020/06/26,05:00 AM,14.11,10.0,77.0,SSE,0.0,8.04,1018.96,0.0,0.0,NA,2.0
2020/06/26,05:15 AM,14.06,10.0,77.0,West,1.61,6.44,1019.64,0.0,0.0,NA,2.0
2020/06/26,05:30 AM,13.39,10.56,84.0,SSW,0.0,11.26,1018.63,0.51,0.51,NA,2.0
2020/06/26,05:45 AM,12.44,11.11,90.0,SW,0.0,6.44,1018.29,0.51,0.51,NA,2.0
2020/06/26,06:00 AM,12.28,11.11,91.0,SSW,0.0,6.44,1018.29,0.51,0.51,NA,2.0
2020/06/26,06:15 AM,12.22,11.11,92.0,West,0.0,4.83,1018.29,0.51,0.51,NA,2.0
2020/06/26,06:30 AM,12.28,11.11,93.0,SSW,0.0,4.83,1017.95,0.0,0.51,NA,2.0
2020/06/26,06:45 AM,12.33,11.11,93.0,SSE,0.0,3.22,1018.29,0.0,0.51,NA,2.0
2020/06/26,07:00 AM,12.22,11.11,93.0,SSW,1.61,3.22,1017.95,0.0,0.51,NA,2.0
2020/06/26,07:15 AM,12.22,11.11,93.0,SSW,0.0,1.61,1018.29,0.0,0.51,NA,2.0
2020/06/26,07:30 AM,12.22,11.11,93.0,SSE,0.0,3.22,1018.29,0.0,0.51,NA,2.0
2020/06/26,07:45 AM,12.28,11.11,93.0,SSE,0.0,0.0,1018.63,0.0,0.51,NA,2.0
2020/06/26,08:00 AM,12.28,11.11,92.0,SSW,0.0,4.83,1018.96,0.0,0.51,NA,2.0
2020/06/26,08:15 AM,12.33,11.11,91.0,SSE,0.0,8.04,1018.96,0.0,0.51,NA,2.0
2020/06/26,08:30 AM,12.39,11.11,90.0,South,3.22,9.65,1019.3,0.0,0.51,NA,2.0
2020/06/26,08:45 AM,12.44,11.11,90.0,SSW,4.83,9.65,1018.96,0.0,0.51,NA,2.0
2020/06/26,09:00 AM,12.44,10.56,89.0,SSE,3.22,12.87,1018.63,0.0,0.51,NA,2.0
2020/06/26,09:15 AM,12.61,10.56,88.0,SW,3.22,16.09,1018.96,0.0,0.51,NA,2.0
2020/06/26,09:30 AM,12.56,10.56,88.0,SSW,9.65,16.09,1018.96,0.0,0.51,NA,2.0
2020/06/26,09:45 AM,12.22,10.56,88.0,SSE,4.83,17.7,1018.96,0.0,0.51,NA,2.0
2020/06/26,10:00 AM,12.06,10.56,89.0,SE,8.04,19.31,1018.96,0.0,0.51,NA,2.0
2020/06/26,10:15 AM,12.0,10.56,90.0,SSE,8.04,20.92,1018.96,0.0,0.51,NA,2.0
2020/06/26,10:30 AM,11.94,10.56,90.0,SW,3.22,9.65,1018.96,0.0,0.51,NA,2.0
2020/06/26,10:45 AM,11.78,10.56,91.0,SE,1.61,16.09,1019.3,0.0,0.51,NA,2.0
2020/06/26,11:00 AM,11.72,10.56,91.0,SSE,6.44,12.87,1019.3,0.0,0.51,NA,2.0
2020/06/26,11:15 AM,11.56,10.56,93.0,SSW,4.83,11.26,1019.3,0.51,1.02,NA,2.0
2020/06/26,11:30 AM,11.17,10.56,94.0,SE,3.22,11.26,1019.3,0.51,1.27,NA,2.0
2020/06/26,11:45 AM,11.17,10.56,95.0,South,0.0,11.26,1019.3,0.51,1.27,NA,2.0
2020/06/26,12:00 PM,11.17,10.56,95.0,SW,4.83,8.04,1018.96,0.76,1.52,NA,2.0
2020/06/26,12:15 PM,11.22,10.56,96.0,South,0.0,11.26,1018.96,0.51,1.52,NA,2.0
2020/06/26,12:30 PM,11.06,10.56,96.0,SSE,1.61,14.48,1018.96,0.51,1.52,NA,2.0
2020/06/26,12:45 PM,11.06,10.56,96.0,SSE,0.0,8.04,1018.63,0.51,1.52,NA,2.0
2020/06/26,01:00 PM,11.0,10.56,96.0,SSE,6.44,8.04,1018.29,0.25,1.52,NA,2.0
2020/06/26,01:15 PM,11.0,10.56,96.0,SSE,1.61,11.26,1017.95,0.0,1.52,NA,2.0
2020/06/26,01:30 PM,11.22,10.56,96.0,SSE,4.83,8.04,1017.61,0.25,1.78,NA,2.0
2020/06/26,01:45 PM,11.28,10.56,96.0,South,4.83,9.65,1017.61,0.25,1.78,NA,2.0
2020/06/26,02:00 PM,11.33,10.56,96.0,SE,4.83,9.65,1017.27,0.25,1.78,NA,2.0
2020/06/26,02:15 PM,11.39,10.56,96.0,SE,4.83,9.65,1016.59,0.0,1.78,NA,2.0
2020/06/26,02:30 PM,11.56,11.11,96.0,SSE,0.0,9.65,1016.59,0.0,1.78,NA,2.0
2020/06/26,02:45 PM,11.83,11.11,96.0,SE,0.0,6.44,1016.59,0.0,1.78,NA,2.0
2020/06/26,03:00 PM,11.78,11.11,96.0,SSE,1.61,8.04,1016.59,0.0,1.78,NA,2.0
2020/06/26,03:15 PM,11.78,11.11,96.0,SSE,1.61,9.65,1016.59,0.0,1.78,NA,2.0
2020/06/26,03:30 PM,11.61,11.11,96.0,South,3.22,11.26,1016.93,0.51,2.29,NA,2.0
2020/06/26,03:45 PM,11.39,10.56,96.0,SSE,1.61,12.87,1016.93,0.51,2.29,NA,2.0
2020/06/26,04:00 PM,11.44,11.11,96.0,SE,0.0,6.44,1016.59,0.51,2.29,NA,2.0
2020/06/26,04:15 PM,11.33,10.56,96.0,SSE,0.0,8.04,1016.93,0.51,2.29,NA,2.0
2020/06/26,04:30 PM,11.28,10.56,96.0,SSE,1.61,9.65,1017.27,0.0,2.29,NA,2.0
2020/06/26,04:45 PM,11.28,10.56,96.0,SSW,3.22,12.87,1017.27,0.0,2.29,NA,2.0
2020/06/26,05:00 PM,11.22,10.56,96.0,SSE,3.22,12.87,1017.27,0.0,2.29,NA,2.0
2020/06/26,05:15 PM,11.11,10.56,96.0,SE,4.83,16.09,1016.93,0.0,2.29,NA,2.0
2020/06/26,05:30 PM,11.11,10.56,95.0,SSE,3.22,11.26,1017.27,0.0,2.29,NA,2.0
2020/06/26,05:45 PM,11.22,10.56,95.0,SE,6.44,14.48,1016.93,0.0,2.29,NA,2.0
2020/06/26,06:00 PM,11.33,10.56,95.0,SSE,8.04,11.26,1016.59,0.0,2.29,NA,2.0
2020/06/26,06:15 PM,11.33,10.56,94.0,SE,4.83,6.44,1016.93,0.0,2.29,NA,2.0
2020/06/26,06:30 PM,11.33,10.56,94.0,SE,6.44,9.65,1016.59,0.0,2.29,NA,2.0
2020/06/26,06:45 PM,11.39,10.56,94.0,East,3.22,6.44,1016.59,0.0,2.29,NA,2.0
2020/06/26,07:00 PM,11.28,10.56,94.0,East,0.0,8.04,1016.93,0.0,2.29,NA,2.0
2020/06/26,07:15 PM,11.28,10.56,94.0,SE,3.22,9.65,1016.93,0.0,2.29,NA,2.0
2020/06/26,07:30 PM,11.17,10.56,94.0,SSE,1.61,6.44,1016.93,0.0,2.29,NA,2.0
2020/06/26,07:45 PM,11.17,10.56,94.0,SE,1.61,4.83,1016.93,0.0,2.29,NA,2.0
2020/06/26,08:00 PM,11.22,10.56,94.0,ESE,3.22,4.83,1016.93,0.0,2.29,NA,2.0
2020/06/26,08:15 PM,11.22,10.56,94.0,SE,1.61,4.83,1017.27,0.0,2.29,NA,2.0
2020/06/26,08:30 PM,11.28,10.56,95.0,West,0.0,3.22,1017.61,0.0,2.29,NA,2.0
2020/06/26,08:45 PM,11.28,10.56,95.0,SSW,0.0,3.22,1017.61,0.0,2.29,NA,2.0
2020/06/26,09:00 PM,11.33,10.56,95.0,SSW,0.0,0.0,1017.61,0.0,2.29,NA,2.0
2020/06/26,09:15 PM,11.44,10.56,95.0,SE,1.61,3.22,1017.61,0.0,2.29,NA,2.0
2020/06/26,09:30 PM,11.5,10.56,95.0,SE,0.0,0.0,1017.61,0.0,2.29,NA,2.0
2020/06/26,09:45 PM,11.61,11.11,95.0,SE,0.0,0.0,1017.61,0.0,2.29,NA,2.0
2020/06/26,10:00 PM,11.61,11.11,95.0,SE,0.0,0.0,1017.61,0.0,2.29,NA,2.0
2020/06/26,10:15 PM,11.72,11.11,95.0,SE,0.0,0.0,1017.61,0.0,2.29,NA,2.0
2020/06/26,10:30 PM,11.78,11.11,95.0,SSW,0.0,0.0,1017.95,0.0,2.29,NA,2.0
2020/06/26,10:45 PM,11.83,11.11,95.0,SSW,0.0,3.22,1018.29,0.0,2.29,NA,2.0
2020/06/26,11:00 PM,11.89,11.11,95.0,SSW,0.0,0.0,1017.95,0.0,2.29,NA,2.0
2020/06/26,11:15 PM,11.56,10.56,94.0,SSW,0.0,0.0,1017.95,0.0,2.29,NA,2.0
2020/06/26,11:30 PM,11.44,10.56,94.0,SSW,0.0,3.22,1018.29,0.0,2.29,NA,2.0
2020/06/26,11:45 PM,11.5,10.56,94.0,WSW,0.0,1.61,1018.63,0.0,2.29,NA,2.0
2020/06/27,12:00 AM,11.61,10.56,92.0,SW,0.0,4.83,1018.63,0.0,2.29,NA,2.0
2020/06/27,12:15 AM,11.67,10.0,90.0,SW,0.0,3.22,1018.63,0.0,2.29,NA,2.0
2020/06/27,12:30 AM,11.67,10.0,89.0,SSW,1.61,3.22,1018.29,0.0,2.29,NA,2.0
2020/06/27,12:45 AM,11.61,10.0,90.0,SSW,0.0,1.61,1018.29,0.0,2.29,NA,2.0
2020/06/27,01:00 AM,11.61,10.0,90.0,SW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/06/27,01:15 AM,11.67,10.56,91.0,SW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/06/27,01:30 AM,11.72,10.56,92.0,SW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/06/27,01:45 AM,11.72,10.56,92.0,West,0.0,1.61,1018.29,0.0,0.0,NA,2.0
2020/06/27,02:00 AM,11.89,10.56,92.0,South,0.0,3.22,1018.29,0.0,0.0,NA,2.0
2020/06/27,02:15 AM,12.0,10.56,92.0,SW,1.61,4.83,1018.29,0.0,0.0,NA,2.0
2020/06/27,02:30 AM,11.72,10.56,92.0,SW,0.0,3.22,1017.95,0.0,0.0,NA,2.0
2020/06/27,02:45 AM,11.5,10.56,93.0,SSW,0.0,3.22,1017.61,0.0,0.0,NA,2.0
2020/06/27,03:00 AM,11.22,10.0,93.0,SSW,0.0,0.0,1017.61,0.0,0.0,NA,2.0
2020/06/27,03:15 AM,10.72,10.0,94.0,SSW,0.0,0.0,1017.61,0.0,0.0,NA,2.0
2020/06/27,03:30 AM,10.56,9.44,94.0,SSW,0.0,0.0,1017.27,0.0,0.0,NA,2.0
2020/06/27,03:45 AM,10.72,10.0,95.0,SSW,0.0,0.0,1016.93,0.0,0.0,NA,2.0
2020/06/27,04:00 AM,10.89,10.0,94.0,SW,0.0,0.0,1016.93,0.0,0.0,NA,2.0
2020/06/27,04:15 AM,10.72,10.0,94.0,SW,0.0,0.0,1016.93,0.0,0.0,NA,2.0
2020/06/27,04:30 AM,10.28,9.44,94.0,SW,0.0,1.61,1017.27,0.0,0.0,NA,2.0
2020/06/27,04:45 AM,9.67,8.89,94.0,SW,0.0,0.0,1017.27,0.0,0.0,NA,2.0
2020/06/27,05:00 AM,9.17,8.33,95.0,SW,0.0,0.0,1017.27,0.0,0.0,NA,2.0
2020/06/27,05:15 AM,8.94,8.33,95.0,SW,0.0,0.0,1017.27,0.0,0.0,NA,2.0
2020/06/27,05:30 AM,8.94,8.33,96.0,SW,0.0,1.61,1017.27,0.0,0.0,NA,2.0
2020/06/27,05:45 AM,8.78,8.33,96.0,WSW,0.0,1.61,1017.61,0.0,0.0,NA,2.0
2020/06/27,06:00 AM,8.56,7.78,96.0,WSW,0.0,0.0,1017.61,0.0,0.0,NA,2.0
2020/06/27,06:15 AM,8.39,7.78,96.0,WSW,0.0,1.61,1017.95,0.0,0.0,NA,2.0
2020/06/27,06:30 AM,8.17,7.78,96.0,WSW,0.0,0.0,1018.29,0.0,0.0,NA,2.0
2020/06/27,06:45 AM,7.94,7.22,96.0,WSW,0.0,0.0,1018.63,0.0,0.0,NA,2.0
2020/06/27,07:00 AM,8.0,7.22,96.0,SSW,0.0,3.22,1018.96,0.0,0.0,NA,2.0
2020/06/27,07:15 AM,8.0,7.22,96.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/06/27,07:30 AM,7.94,7.22,96.0,SSW,0.0,0.0,1018.96,0.0,0.0,NA,2.0
2020/06/27,07:45 AM,7.83,7.22,96.0,SSW,0.0,3.22,1018.96,0.0,0.0,NA,2.0
2020/06/27,08:00 AM,8.0,7.22,96.0,SSW,0.0,4.83,1019.3,0.25,0.25,NA,2.0
2020/06/27,08:15 AM,8.22,7.78,96.0,SW,0.0,3.22,1019.3,0.25,0.25,NA,2.0
2020/06/27,08:30 AM,8.83,8.33,96.0,South,1.61,4.83,1018.96,0.25,0.25,NA,2.0
2020/06/27,08:45 AM,9.61,8.89,95.0,SW,3.22,4.83,1018.96,0.25,0.25,NA,2.0
2020/06/27,09:00 AM,10.61,9.44,91.0,SE,3.22,9.65,1018.96,0.0,0.25,NA,2.0
2020/06/27,09:15 AM,11.5,9.44,86.0,SSW,1.61,6.44,1019.3,0.0,0.25,NA,2.0
2020/06/27,09:30 AM,12.17,9.44,82.0,South,8.04,12.87,1019.64,0.0,0.25,NA,2.0
2020/06/27,09:45 AM,12.67,8.89,79.0,SSE,4.83,14.48,1019.98,0.0,0.25,NA,2.0
2020/06/27,10:00 AM,13.17,9.44,77.0,SSE,4.83,11.26,1020.32,0.0,0.25,NA,2.0
2020/06/27,10:15 AM,13.83,9.44,75.0,SSW,8.04,9.65,1020.32,0.0,0.25,NA,2.0
2020/06/27,10:30 AM,14.17,9.44,74.0,SSE,6.44,8.04,1020.32,0.0,0.25,NA,2.0
2020/06/27,10:45 AM,14.61,10.0,73.0,ESE,3.22,6.44,1020.32,0.0,0.25,NA,2.0
2020/06/27,11:15 AM,15.06,8.89,68.0,South,3.22,11.26,1020.32,0.0,0.25,NA,2.0
2020/06/27,11:30 AM,15.39,9.44,67.0,SE,1.61,11.26,1020.32,0.0,0.25,NA,2.0
2020/06/27,11:45 AM,16.06,9.44,64.0,SSE,6.44,11.26,1019.98,0.0,0.25,NA,2.0
2020/06/27,12:00 PM,16.33,8.89,61.0,SW,4.83,14.48,1019.64,0.0,0.25,NA,2.0
2020/06/27,12:15 PM,17.22,8.33,56.0,South,4.83,16.09,1019.64,0.0,0.25,NA,2.0
2020/06/27,12:30 PM,17.94,8.33,54.0,SSE,1.61,11.26,1019.64,0.0,0.25,NA,2.0
2020/06/27,12:45 PM,18.11,7.78,51.0,SSE,3.22,12.87,1018.96,0.0,0.25,NA,2.0
2020/06/27,01:00 PM,18.39,6.11,45.0,SSW,1.61,16.09,1018.63,0.0,0.25,NA,2.0
2020/06/27,01:15 PM,18.83,6.11,43.0,SSW,4.83,16.09,1018.29,0.0,0.25,NA,2.0
2020/06/27,01:30 PM,19.28,6.11,43.0,South,4.83,11.26,1018.29,0.0,0.25,NA,2.0
2020/06/27,01:45 PM,19.39,5.56,41.0,WSW,9.65,12.87,1017.95,0.0,0.25,NA,2.0
2020/06/27,02:00 PM,19.78,5.56,39.0,SSE,3.22,12.87,1017.61,0.0,0.25,NA,2.0
2020/06/27,02:15 PM,19.61,5.0,39.0,SE,3.22,16.09,1017.27,0.0,0.25,NA,2.0
2020/06/27,02:30 PM,19.83,5.56,39.0,SW,4.83,14.48,1017.27,0.0,0.25,NA,2.0
2020/06/27,02:45 PM,20.72,5.56,37.0,WSW,4.83,9.65,1017.27,0.0,0.25,NA,2.0
2020/06/27,03:00 PM,20.61,4.44,35.0,South,4.83,16.09,1016.93,0.0,0.25,NA,2.0
2020/06/27,03:15 PM,20.89,5.0,35.0,West,4.83,16.09,1016.93,0.0,0.25,NA,2.0
2020/06/27,03:30 PM,20.89,3.89,33.0,SW,1.61,16.09,1016.59,0.0,0.25,NA,2.0
2020/06/27,04:00 PM,20.89,3.33,31.0,SSE,4.83,14.48,1016.26,0.0,0.25,NA,2.0
2020/06/27,04:15 PM,20.67,2.78,31.0,SSW,4.83,14.48,1015.92,0.0,0.25,NA,2.0
2020/06/27,04:30 PM,21.11,3.33,31.0,SSE,1.61,12.87,1015.92,0.0,0.25,NA,2.0
2020/06/27,04:45 PM,21.0,2.22,29.0,South,1.61,12.87,1016.26,0.0,0.25,NA,2.0
2020/06/27,05:00 PM,20.83,2.22,29.0,SE,4.83,16.09,1015.92,0.0,0.25,NA,2.0
2020/06/27,05:15 PM,20.78,2.22,29.0,SSE,3.22,9.65,1016.26,0.0,0.25,NA,2.0
2020/06/27,05:30 PM,20.56,1.11,28.0,South,6.44,9.65,1016.26,0.0,0.25,NA,2.0
2020/06/27,05:45 PM,20.22,1.11,28.0,SSW,3.22,9.65,1016.59,0.0,0.25,NA,2.0
